,categories,text
767,1,"170 miners remain trapped in coalmine gas explosion By 1 pm on Sunday, 123 miners were rescued alive after a major gas explosion took place at the Chenjiashan Coalmine, Shaanxi Province, around 7:10 am but another 170 remained trapped underground."
768,1,"Rumsfeld Urges Latin America to Unite in Terror War &lt;p&gt;&lt;/p&gt;&lt;p&gt; By Charles Aldinger&lt;/p&gt;&lt;p&gt; QUITO, Ecuador (Reuters) - All of Latin America mustrealize that terrorism is a growing threat in the Americas andthat the only way to defeat extremist guerrillas like al Qaedais to join ranks, Defense Secretary Donald Rumsfeld said onTuesday.&lt;/p&gt;"
769,1,"Dance, Music to Liven German Building (AP) AP - Where communist East German legislators once ruled, modern dance and club music are taking over."
770,1,A mother #39;s plea for mercy The 86-year-old mother of the Iraq hostage Kenneth Bigley appeared in public for the first time to beg for his release yesterday as the desperate waiting game entered its second week.
771,1,Milosevic to open trial defence Ex-Yugoslav leader Slobodan Milosevic could be forced to accept a defence lawyer on Tuesday as his trial reopens.
772,1,Colombia arrests paramilitaries Colombia arrests a series of right-wing paramilitaries as the peace process enters a delicate phase.
773,1,Fresh bid to ban Jenin film fails Israel's High Court defeats a new bid to ban a documentary about Israel's invasion of Jenin refugee camp.
774,1,"Buddhist plea for help in Thailand BANGKOK, Thailand -- Buddhists in Thailand have implored Prime Minister Thaksin Shinawatra to end violence targeting them on an almost daily basis in the south of the country."
775,1,"U.S. Now Said to Support Growth for Some West Bank Settlements The Bush administration, moving to lend support to Prime Minister Ariel Sharon, has approved growth in some Israeli settlements in the West Bank."
776,1,"Intern MD Injects Patient With Olive Oil STEYR, Austria - A medical intern at a western Austria hospital mistakenly injected an elderly patient with olive oil instead of antibiotics after mixing up bedside vials, officials said Wednesday.    The patient, a 79-year-old woman in the hospital for an appendectomy, was not in life-threatening condition, hospital director Harald Geck told the Austria Press Agency..."
777,1,"Most terror attacks cost al-Qaida little, report finds The al-Qaida terrorist network spent less than \$50,000 on each of its major attacks except for the Sept. 11, 2001, suicide hijackings, and one of its hallmarks is using "
778,1,Australia #39;s Oct. 9 Election Marathon Begins Australian politicians set off on a marathon campaign Monday for an election that will focus on the way forward for one of the world #39;s strongest economies 
779,1,"Study puts civilian tollin Iraq at over 100,000 PARIS More than 100,000 civilians have probably died as direct or indirect consequences of the US-led invasion of Iraq, according to a study by a research team at Johns Hopkins University #39;s Bloomberg School of Public Health in Baltimore."
780,1,"25 Terror Suspects Nabbed in Afghanistan KABUL, Afghanistan - Afghan intelligence agents backed by international peacekeepers arrested 25 people allegedly linked to the Taliban and al-Qaida in an early morning raid in eastern Kabul Saturday, a spokesman for the peacekeepers said.    Lt..."
781,1,Chinese-Made Cars to Be Sold in U.S. (AP) AP - The man who brought the Yugo and Subaru to this country has a new project  #151; becoming the first mass importer of low-cost Chinese-made cars.
782,1,"Bangla Opp march attacked, 25 hurt DHAKA, Aug. 23. - At least 25 people, including two TV cameramen, were injured when unidentified men attacked a Awami League protest march here today."
783,1,"Afghanistan hits fever pitch as warlords turn  #39;democrat #39; From the thriving centre of Kabul to remote mountain villages, Afghans go to the polls on Saturday still under the shadow of the old regimes."
784,1,Baghdad car bomb kills five A car bomb explosion killed five people and injured 10 others outside the ministry of education in the al-Azamiah neighborhood in northern Baghdad Tuesday.
785,1,"Number of detainees nearly doubles ABU GHRAIB, Iraq -- More aggressive US military operations in Iraq over the past two months have generated a surge in detainees, nearly doubling the number held by US forces to about 8,300, according to the general in charge of detention operations."
786,1,Reform vote eases crisis in Ukraine KIEV -- The bitter political crisis that has gripped Ukraine for more than two weeks eased dramatically yesterday as parliament overwhelmingly approved a compromise package of laws strengthening safeguards against electoral fraud while weakening presidential powers.
787,1,"Indian farmers turn to Cola to kill pests Cotton farmers in some Indian villages are flocking to buy Coca-Cola and Pepsi, believing that the sugar in the fizzy drinks kills pests."
788,1,GOP Protesters Refused Use of Central Park (AP) AP - A federal judge ruled Monday that two protest groups cannot use New York City's Central Park as a site for a demonstration days before the Republican National Convention.
789,1,"Fallujah assault brings no Zarqawi lead The Fallujah assault has failed to secure any information leading to the possible arrest of key insurgent Abu Musab al-Zarqawi, a US major has admitted."
790,1,"Judge Questions Md. Vote Chief's Ouster (AP) AP - A judge who will decide whether Maryland's top elections official may keep her job on Friday questioned the attempt by the State Board of Elections to fire her, wondering how it might affect the November vote."
791,1,"Thousands Flee Clashes in East Congo - U.N. (Reuters) Reuters - Thousands of civilians have fled\their homes after clashes in the east of Democratic Republic of\Congo, the United Nations' humanitarian arm said on Friday."
792,1,"Health benefits, concern surface in study of farm-raised fish MUNICH -- The heart health benefits from fish like salmon and mackerel seem to be weakened when farm-raised fish are fed vegetable oil instead of fish oil, new research indicates."
793,1,"Kerry accuses Bush over Iraq, but aggressive tactics may not be working (AFP) AFP - Democratic challenger John Kerry accused President George W. Bush of planning to call up large numbers of reservists for Iraq after the November election, but a new poll released indicated Kerry's new aggressive line is not working with voters."
794,1,"African Union Probes Cease-Fire Violation (AP) AP - This small village of mud and straw huts lay ruined and abandoned Sunday, the ground charred, after residents said Sudanese soldiers attacked with a warplane and helicopters, driving farmers from their homes days before a U.N. deadline to end the violence in the ravaged Darfur region."
795,1,Officials monitor possible locust threat around-the-clock-Jordan Jordan has so far not been affected by the swarms of desert locusts that plagued Egypt on Wednesday with authorities here saying they are ready to deal with any emergency.
796,1,"Almost 40 ceasefire violations in Darfur from October: official ABUJA, Dec 13 (AFP) -- An African Union ceasefire commission said about 40 ceasefire violations by parties to a conflict in Sudan #39;s Darfur crisis were recorded between October and early December, an AU spokesman said."
797,1,"Afghan Blast Has Alarming Implications  NAIK NAM, Afghanistan -- Saher Gul was chalking a long division lesson on the blackboard of his two-room village school. Twenty-five boys, ages 9 to 19, were sitting cross-legged on the dirt floor. Suddenly the earthen walls and ceiling exploded and collapsed, smothering the class in a mountain of rubble."
798,1,"US Drops Effort for Treaty Banning Cloning Faced with polarizing division in the 191-member General Assembly, the United States on Friday abandoned its aggressively pursued attempt to obtain a United Nations "
799,1,"Economist Manmohan gets politically savvy! His credentials as an economist and as a Finance minister were never in doubt, but now it appears that Indian Prime Minister Dr Manmohan Singh is becoming politically consummate as the representative of a billion plus people residing in a single country."
800,1,"More Than 1,000 Dead or Missing in Philippines Flood More than 1,000 people have been killed or are missing after mudslides and flash floods devastated three coastal towns in the eastern Philippines, a military spokesman said Thursday."
